top_level_category,subcategory,product_name,image_url,product_url,price
groceries,skin-care,Skin Science Renew Expert Night Cream SPF 15 50ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALN1075_SKIN_CARE_UPDATE_1x1_228x128_21.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-naturals-anti-aging-serum-with-ginger-extra/,$7.99
groceries,skin-care,,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALN1075_SKIN_CARE_UPDATE_1x1_228x128_22.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-naturals-anti-aging-eye-cream-with-tiger-gr/,$7.99
groceries,skin-care,LACURA,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALN1075_SKIN_CARE_UPDATE_1x1_228x128_18.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-beauty-long-lasting-duo-lipstick/,$6.99
groceries,skin-care,Essentials Renew Cleansing Wipes 30pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALN1075_SKIN_CARE_UPDATE_1x1_228x128_19.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-beauty-long-lasting-compact-powder-10g/,$5.99
groceries,skin-care,LACURA,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALN1075_SKIN_CARE_UPDATE_1x1_228x128_20.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-beauty-long-lasting-compact-blush-45g/,$5.99
groceries,skin-care,Skin Science Revive Hyaluronic Gel 30ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALP0614_WEB_AUDIT_2Q_LACURA_1x1_128x228_7.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-beauty-foundation-with-sunscreen/,$4.99
groceries,skin-care,LACURA,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALP0614_WEB_AUDIT_2Q_LACURA_1x1_128x228_6.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-beauty-face-primer-3-in-1/,$4.99
groceries,baby-care,Mamia Unisex Infant Nappies 4-8kg 60pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Mamia/ALN1622_MAMIA_1x1_228x128_4.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-infant-nappies-4-8kg-60pk-1/,$9.99
groceries,baby-care,Mamia Unisex Crawler Nappies 6-11kg 56pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_6.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-crawler-nappies-6-11kg-56pk-1/,$9.99
groceries,baby-care,Mamia Unisex Toddler Nappies 10-15kg 50pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_7.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-toddler-nappies-10-15kg-50pk-1/,$9.99
groceries,baby-care,Mamia Unisex Walker Nappies 13-18kg 48pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_9.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-walker-nappies-13-18kg-48pk-1/,$9.99
groceries,baby-care,Mamia Unisex Junior Nappies 16-25kg 44pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_8.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-junior-nappies-16-25kg-44pk-1/,$9.99
groceries,baby-care,Mamia Unisex Nappy Pants Walker 12-18kg 23pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Mamia/Products/ALN1814_MAMIA_1x1_228x128_7.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-nappy-pants-23pk-walker/,$8.49
groceries,baby-care,Mamia Unisex Nappy Pants Junior 16kg+ 21pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Mamia/Products/ALN1814_MAMIA_1x1_228x128_9.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-nappy-pants-junior-16kg-21pk/,$8.49
groceries,baby-care,Mamia Unisex Crawler Nappies 6-11kg 90pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_13.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-crawler-nappies-6-11kg-90pk/,$14.99
groceries,baby-care,Mamia Unisex Toddler Nappies 10-15kg 80pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_14.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-toddler-nappies-10-15kg-80pk/,$14.99
groceries,baby-care,Mamia Unisex Walker Nappies 13-18kg 72pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_15.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-walker-nappies-13-18kg-72pk/,$14.69
groceries,baby-care,Mamia Unisex Junior Nappies 16-25kg 66pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_16.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-unisex-junior-nappies-16-25kg-66pk/,$14.69
groceries,just-organic,Just Organic Traditional Pasta Sauce 500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-traditional-pasta-sauce-500g/,$2.49
groceries,coffee,Expressi Decaffi,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/coffee/Expressi_2019/Expressi_Capsules_Update/ALN2147_Q4_COFFEE_1x1_228x128_4.jpg,https://www.aldi.com.au/en/groceries/coffee/coffee-detail/ps/p/expressi-decaffi/,$5.99
groceries,coffee,Expressi Valletta,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/coffee/Expressi_2019/Expressi_Capsules_Update/ALN2147_Q4_COFFEE_1x1_228x128_3.jpg,https://www.aldi.com.au/en/groceries/coffee/coffee-detail/ps/p/expressi-valletta/,$5.99
groceries,coffee,Expressi Tauro,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/coffee/Expressi_2019/Expressi_Capsules_Update/ALN2147_Q4_COFFEE_1x1_228x128_.jpg,https://www.aldi.com.au/en/groceries/coffee/coffee-detail/ps/p/expressi-tauro/,$5.99
groceries,coffee,Expressi Perugia,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/coffee/Expressi_2019/Expressi_Capsules_Update/ALN2147_Q4_COFFEE_1x1_228x128_2.jpg,https://www.aldi.com.au/en/groceries/coffee/coffee-detail/ps/p/expressi-perugia/,$5.99
groceries,coffee,Expressi Caramel Flavoured Hot Chocolate 16pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/coffee/Expressi_Capsules/Limited_Edition/ALN1828_NEW_EXPRESSI_PRODUCT_1x1_228x128_2.jpg,https://www.aldi.com.au/en/groceries/coffee/coffee-detail/ps/p/expressi-caramel-flavoured-hot-chocolate/,$5.99
groceries,coffee,Expressi Rich Hot Chocolate,https://www.aldi.com.au/fileadmin/_processed_/4/8/csm_ALC7256_1x1_128x228_2_19aa434a14.jpg,https://www.aldi.com.au/en/groceries/coffee/coffee-detail/ps/p/expressi-rich-hot-chocolate/,$5.99
groceries,chocolate,Marzipan Bar 100g,https://www.aldi.com.au/fileadmin/_processed_/9/f/csm_ALC5208_Choceur_Marzipan_Bar_1X1_Typo3_1f3aabf47e.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/marzipan-bar-100g/,$1.99
groceries,chocolate,Hazelnut Crème Mini Chocolate Bars 5 x 40g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/ALN1075_1x1_CHOCOLATE_228x128_6.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/hazelnut-creme-mini-chocolate-bars-5-x-40g/,$2.99
groceries,chocolate,Milk Mini Chocolate Bars 5 x 40g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_9.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/milk-mini-chocolate-bars-5-x-40g/,$2.99
groceries,chocolate,Dark Mini Chocolate Bars 5 x 40g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_10.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/dark-mini-chocolate-bars-5-x-40g/,$2.99
groceries,chocolate,White Mini Chocolate Bars 5 x 40g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_11.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/white-mini-chocolate-bars-5-x-40g/,$2.99
groceries,chocolate,Hazelnut Mini Chocolate Bars 5 x 40g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/ALN1075_1x1_CHOCOLATE_228x128_2.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/hazelnut-mini-chocolate-bars-5-x-40g/,$2.99
groceries,chocolate,Marzipan Mini Chocolate Bars 5 x 40g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_13.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/marzipan-mini-chocolate-bars-5-x-40g/,$2.99
groceries,chocolate,White Crisp Mini Chocolate Bars 5 x 40g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/2016_Chocolate_Products/ALC7929_Choceur_Range_1x1_228x128_12.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/white-crisp-mini-chocolate-bars-5-x-40g/,$2.99
groceries,chocolate,Choceur Mountain Bar 100g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/ALN1075_1x1_CHOCOLATE_228x128_5.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/choceur-mountain-bar-100g/,$1.99
groceries,chocolate,Choceur Liviano 150g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/ALN1075_1x1_CHOCOLATE_228x128_7.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/choceur-liviano-150g/,$1.99
groceries,chocolate,Choceur Milk Choc Sticks 200g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/chocolate/ALN1075_1x1_CHOCOLATE_228x128_8.jpg,https://www.aldi.com.au/en/groceries/chocolate/chocolate-detail/ps/p/choceur-milk-choc-sticks-200g/,$2.79
groceries,skin-care,Skin Science Revive Night Elixir 30ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/skin_care/ALP0614_WEB_AUDIT_2Q_LACURA_1x1_128x228_4.jpg,https://www.aldi.com.au/en/groceries/skin-care/skin-care-detail/ps/p/lacura-beauty-24hr-mascara-waterproof-116ml-or-vol/,$6.99
groceries,baby-care,Mamia Swim Pants 12pk / 11pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_4.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-swim-pants-12pk-11pk/,$6.99
groceries,baby-care,Mamia Baby Wipes 80pk Scented,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_11.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-baby-wipes-80pk-scented-1/,$1.89
groceries,baby-care,Mamia Baby Wipes 80pk Fragrance Free,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_10.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-baby-wipes-80pk-fragrance-free/,$1.89
groceries,baby-care,Mamia Premium Baby Wipes Fragrance Free 240pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/ALN1075_1x1_BABY_228x128_7.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-premium-baby-wipes-fragrance-free-240pk-1/,$7.69
groceries,baby-care,Mamia Baby Wipes 480pk Fragance free,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/ALN1075_1x1_BABY_228x128_16.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-baby-wipes-480pk-fragance-free/,$8.99
groceries,baby-care,Mamia Baby Wipes Embossed Fragrance Free 80pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/ALN1075_AWARDS_BABY_1x1_228x128_3.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-baby-wipes-embossed-fragrance-free-80pk/,$2.69
groceries,baby-care,Mamia Baby Wipes Embossed Scented 80pk,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/ALN1075_AWARDS_BABY_1x1_228x128_4.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-baby-wipes-embossed-scented-80pk/,$2.69
groceries,baby-care,Mamia Baby Fruit 4 Months+ 120g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_17.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-baby-fruit-4-months-120g/,99c
groceries,baby-care,Mamia Baby’s First Breakfast 4mth+ Fruit & Cereal,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Update/ALN1726-2_1x1_BABYCARE_228x128_.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-babys-first-breakfast-4mth-fruit-cereal/,89c
groceries,baby-care,,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Update/ALN1726-2_1x1_BABYCARE_228x128_2.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-babys-first-breakfast-6mth-porridge/,89c
groceries,just-organic,Just Organic Basil & Garlic Pasta Sauce 500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_2.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-basil-garlic-pasta-sauce-500g/,$2.49
groceries,just-organic,Just Organic Passata 700g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_3.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-passata-700g-1/,$1.99
groceries,just-organic,Just Organic Tomato Paste 140g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_5.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-tomato-paste-140g/,99c
groceries,just-organic,Just Organic Penne Pasta 500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_6.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-penne-pasta-500g/,$1.59
groceries,just-organic,Just Organic Wholemeal Spaghetti 500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_7.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-wholemeal-spaghetti-500g/,$1.59
groceries,just-organic,Just Organic Wholemeal Spiral Pasta 500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_8.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-wholemeal-spiral-pasta-500g/,$1.59
groceries,just-organic,Just Organic Baked Beans,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_9.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-baked-beans/,99c
groceries,just-organic,Just Organic Firm Tofu 450g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_10.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-firm-tofu-450g/,$2.99
groceries,just-organic,Just Organic Quinoa – White or Tricolour  500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_11.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-quinoa-white-or-tricolour-500g/,$6.49
groceries,just-organic,Just Organic Fairtrade Green Tea 50pk/75g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_12.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-fairtrade-green-tea-50pk75g/,$1.99
groceries,baby-care,Mamia Baby’s First Breakfast 6mth+  Porridge,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Update/ALN1726-2_1x1_BABYCARE_228x128_3.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-babys-first-breakfast-6mth-muesli/,89c
groceries,baby-care,,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/ALN1075_1x1_BABY_228x128_8.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-organic-baby-fruit-4-months-120g/,$1.29
groceries,baby-care,Mamia Baby’s First Breakfast 6mth+  Muesli,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-baby-food-desserts-6-months-120g/,89c
groceries,baby-care,,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Update/ALN1726-2_1x1_BABYCARE_228x128_6.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-premium-baby-food-6-months-120g/,89c
groceries,baby-care,Mamia Organic Baby Fruit 4 Months+ 120g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Home_of_the_Lowest_Prices/2016/ALC7717_1x1_228x128-sfb-apple.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-fruit-snack-cereal-bars-apple-12-months-128g/,$2.49
groceries,baby-care,Mamia Baby Food Desserts 6 Months+ 120g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_3.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-fruit-snack-cereal-bars-pear-banana-12-month/,$2.49
groceries,baby-care,Mamia Premium Baby Food 6+ Months 120g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Update/ALN1726-2_1x1_BABYCARE_228x128_10.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-fruit-oat-bars-90g-strawberry-12-months/,$2.49
groceries,baby-care,Mamia Fruit Snack Cereal Bars Apple 12+ months 128g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Update/ALN1726-2_1x1_BABYCARE_228x128_11.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-fruit-oat-bars-90g-apple-raisin-with-yogurt/,$2.49
groceries,baby-care,,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2018_Baby_Care/Update/ALN1726-2_1x1_BABYCARE_228x128_12.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-fruit-oat-bars-90g-apricot-12-months/,$2.49
groceries,baby-care,Mamia Fruit Snack Cereal Bars Pear & Banana 12+ months 128g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/2019/ALN2147_1x1_BABYCARE_228x128_12.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-organic-beetroot-blueberry-mini-rice-cakes-4/,$1.49
groceries,baby-care,,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/baby_care/ALN1075_AWARDS_BABY_1x1_228x128_.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-organic-apple-mini-rice-cakes-40g/,$1.49
groceries,baby-care,Mamia Fruit & Oat Bars 90g - Strawberry 12+ Months,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Home_of_the_Lowest_Prices/2016/ALC7717_1x1_228x128_3-GOLD.jpg,https://www.aldi.com.au/en/groceries/baby-care/baby-care-detail/ps/p/mamia-infant-formula-toddler-step-3-900g/,$11.99
groceries,just-organic,Just Organic Fairtrade Rooibos Herbal Infusion Tea 50pk/80g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_13.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-fairtrade-rooibos-herbal-infusion-tea/,$1.99
groceries,just-organic,Just Organic Fairtrade Black Tea 50pk/100g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_14.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-fairtrade-black-tea-50pk100g/,$1.99
groceries,just-organic,Just Organic Fairtrade Ground Coffee 250g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_15.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-fairtrade-ground-coffee-250g-1/,$4.69
groceries,just-organic,Just Organic Kombucha – Ginger & Lemon 330ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_16.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-kombucha-ginger-lemon-330ml/,$2.49
groceries,just-organic,Just Organic Apple Cider Vinegar 500ml,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_18.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-apple-cider-vinegar-500ml-2/,$3.29
groceries,just-organic,Just Organic UHT Milk 1L,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_20.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-uht-milk-1l/,$1.79
groceries,just-organic,Just Organic Reduced Fat Milk 1L,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_21.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-reduced-fat-milk-1l/,$1.99
groceries,just-organic,Just Organic UHT Soy Milk 1L,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_22.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-uht-soy-milk-1l/,$1.59
groceries,just-organic,Just Organic Natural Yogurt 1kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_23.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-natural-yogurt-1kg-3/,$5$2.
groceries,just-organic,Just Organic Natural Yogurt 500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_24.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-natural-yogurt-500g/,99$5
groceries,just-organic,Just Organic Vanilla Bean Yogurt 1kg,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_25.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-vanilla-bean-yogurt-1kg-1/,$3.49
groceries,just-organic,Just Organic Brie 125g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_26.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-brie-125g/,$3.49
groceries,just-organic,Just Organic Toasted Muesli 500g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_27.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-toasted-muesli-500g/,$3.49
groceries,just-organic,"Just Organic Almond, Fig & Cranberry Muesli 500g",https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_28.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-almond-fig-cranberry-muesli-500g/,$3.99
groceries,just-organic,Just Organic Toasted Muesli Clusters with Fruit,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_29.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-toasted-muesli-clusters-with-fruit/,$2.99
groceries,just-organic,Just Organic Sun-Dried Thompson Seedless Raisins 375g,https://www.aldi.com.au/fileadmin/fm-dam/Products/Groceries/Just_Organic_TM_/2018/ALN1989_ORGANIC_1x1_30.jpg,https://www.aldi.com.au/en/groceries/just-organic/chocolate-detail/ps/p/just-organic-sun-dried-thompson-seedless-raisins-3/,$2.99
